dates	2.0,1.0,0.000172547666,0.000074205996
dave	6.0,0.0,0.000517642999,0.000000000000
davenport	1.0,0.0,0.000086273833,0.000000000000
david	19.0,0.0,0.001639202830,0.000000000000
davidyi	1.0,0.0,0.000086273833,0.000000000000
davis	9.0,0.0,0.000776464498,0.000000000000
dawn	0.0,1.0,0.000000000000,0.000074205996
day	9.0,8.0,0.000776464498,0.000593647967
days	2.0,5.0,0.000172547666,0.000371029979
daysor	0.0,1.0,0.000000000000,0.000074205996
daytime	0.0,2.0,0.000000000000,0.000148411992
dc	1.0,0.0,0.000086273833,0.000000000000
dci	1.0,0.0,0.000086273833,0.000000000000
dclemons	0.0,1.0,0.000000000000,0.000074205996
dcoit	0.0,1.0,0.000000000000,0.000074205996
de	0.0,2.0,0.000000000000,0.000148411992
dea	0.0,1.0,0.000000000000,0.000074205996
deadline	2.0,4.0,0.000172547666,0.000296823983
deadlines	0.0,1.0,0.000000000000,0.000074205996
deal	11.0,3.0,0.000949012165,0.000222617988
deals	3.0,0.0,0.000258821499,0.000000000000
dean	0.0,1.0,0.000000000000,0.000074205996
dear	1.0,0.0,0.000086273833,0.000000000000
death	0.0,3.0,0.000000000000,0.000222617988
debt	5.0,5.0,0.000431369166,0.000371029979
debts	3.0,0.0,0.000258821499,0.000000000000
dec	6.0,0.0,0.000517642999,0.000000000000
december	2.0,16.0,0.000172547666,0.001187295934
decided	0.0,2.0,0.000000000000,0.000148411992
decides	0.0,1.0,0.000000000000,0.000074205996
decision	1.0,0.0,0.000086273833,0.000000000000
decreases	1.0,0.0,0.000086273833,0.000000000000
deeper	0.0,1.0,0.000000000000,0.000074205996
defeat	1.0,0.0,0.000086273833,0.000000000000
deficient	0.0,1.0,0.000000000000,0.000074205996
defined	0.0,1.0,0.000000000000,0.000074205996
delainey	5.0,0.0,0.000431369166,0.000000000000
delayed	2.0,0.0,0.000172547666,0.000000000000
delays	1.0,0.0,0.000086273833,0.000000000000
delegating	1.0,0.0,0.000086273833,0.000000000000
delete	7.0,1.0,0.000603916832,0.000074205996
deliv	2.0,0.0,0.000172547666,0.000000000000
deliver	1.0,0.0,0.000086273833,0.000000000000
delivered	3.0,2.0,0.000258821499,0.000148411992
deliveries	1.0,0.0,0.000086273833,0.000000000000
delivering	1.0,0.0,0.000086273833,0.000000000000
delivery	6.0,2.0,0.000517642999,0.000148411992
delphi	0.0,1.0,0.000000000000,0.000074205996
delusive	0.0,1.0,0.000000000000,0.000074205996
delux	0.0,1.0,0.000000000000,0.000074205996
demand	2.0,0.0,0.000172547666,0.000000000000
democratic	1.0,0.0,0.000086273833,0.000000000000
democrats	3.0,0.0,0.000258821499,0.000000000000
demonstrate	2.0,0.0,0.000172547666,0.000000000000
denied	1.0,0.0,0.000086273833,0.000000000000
dennis	1.0,2.0,0.000086273833,0.000148411992
density	0.0,1.0,0.000000000000,0.000074205996
depending	1.0,1.0,0.000086273833,0.000074205996
deposit	0.0,1.0,0.000000000000,0.000074205996
deposited	0.0,2.0,0.000000000000,0.000148411992
depression	0.0,1.0,0.000000000000,0.000074205996
dept	1.0,0.0,0.000086273833,0.000000000000
derivatives	2.0,0.0,0.000172547666,0.000000000000
described	0.0,1.0,0.000000000000,0.000074205996
description	1.0,1.0,0.000086273833,0.000074205996
desert	0.0,1.0,0.000000000000,0.000074205996
design	1.0,8.0,0.000086273833,0.000593647967
designed	1.0,2.0,0.000086273833,0.000148411992
designl	0.0,1.0,0.000000000000,0.000074205996
designs	0.0,4.0,0.000000000000,0.000296823983
desire	0.0,2.0,0.000000000000,0.000148411992
desk	8.0,3.0,0.000690190665,0.000222617988
desks	2.0,0.0,0.000172547666,0.000000000000
desktop	0.0,1.0,0.000000000000,0.000074205996
desmeules	1.0,0.0,0.000086273833,0.000000000000
desperate	0.0,1.0,0.000000000000,0.000074205996
despise	0.0,1.0,0.000000000000,0.000074205996
despite	1.0,0.0,0.000086273833,0.000000000000
destination	0.0,2.0,0.000000000000,0.000148411992
destroy	1.0,0.0,0.000086273833,0.000000000000
detail	0.0,2.0,0.000000000000,0.000148411992
detailed	1.0,2.0,0.000086273833,0.000148411992
details	0.0,3.0,0.000000000000,0.000222617988
determine	0.0,1.0,0.000000000000,0.000074205996
detract	0.0,1.0,0.000000000000,0.000074205996
developed	1.0,0.0,0.000086273833,0.000000000000
developing	2.0,0.0,0.000172547666,0.000000000000
development	14.0,1.0,0.001207833664,0.000074205996
device	0.0,1.0,0.000000000000,0.000074205996
dextails	0.0,1.0,0.000000000000,0.000074205996
dfelsinger	1.0,0.0,0.000086273833,0.000000000000
dfur	0.0,1.0,0.000000000000,0.000074205996
dhar	4.0,0.0,0.000345095333,0.000000000000
dhyngem	0.0,1.0,0.000000000000,0.000074205996
dial	1.0,1.0,0.000086273833,0.000074205996
diamond	0.0,1.0,0.000000000000,0.000074205996
diamonds	0.0,1.0,0.000000000000,0.000074205996
diane	1.0,0.0,0.000086273833,0.000000000000
diaz	0.0,1.0,0.000000000000,0.000074205996
dicine	0.0,1.0,0.000000000000,0.000074205996
dictate	0.0,1.0,0.000000000000,0.000074205996
dictating	0.0,1.0,0.000000000000,0.000074205996
dictionary	0.0,1.0,0.000000000000,0.000074205996
did	4.0,4.0,0.000345095333,0.000296823983
didn	1.0,3.0,0.000086273833,0.000222617988
didrex	0.0,1.0,0.000000000000,0.000074205996
different	3.0,2.0,0.000258821499,0.000148411992
difficult	1.0,3.0,0.000086273833,0.000222617988
difficulty	1.0,0.0,0.000086273833,0.000000000000
digital	0.0,1.0,0.000000000000,0.000074205996
dignity	0.0,1.0,0.000000000000,0.000074205996
digression	0.0,1.0,0.000000000000,0.000074205996
diligence	0.0,1.0,0.000000000000,0.000074205996
diminished	0.0,1.0,0.000000000000,0.000074205996
dinner	2.0,0.0,0.000172547666,0.000000000000
direct	2.0,0.0,0.000172547666,0.000000000000
directed	0.0,1.0,0.000000000000,0.000074205996
directing	1.0,0.0,0.000086273833,0.000000000000
direction	3.0,0.0,0.000258821499,0.000000000000
directions	1.0,1.0,0.000086273833,0.000074205996
directly	4.0,0.0,0.000345095333,0.000000000000
director	2.0,2.0,0.000172547666,0.000148411992
dirtier	1.0,0.0,0.000086273833,0.000000000000
disable	0.0,1.0,0.000000000000,0.000074205996
disagreement	1.0,0.0,0.000086273833,0.000000000000
disappearance	0.0,1.0,0.000000000000,0.000074205996
disappointed	0.0,1.0,0.000000000000,0.000074205996
discarded	0.0,1.0,0.000000000000,0.000074205996
disclosed	0.0,2.0,0.000000000000,0.000148411992
discontinue	0.0,2.0,0.000000000000,0.000148411992
discoount	0.0,1.0,0.000000000000,0.000074205996
discoouunt	0.0,1.0,0.000000000000,0.000074205996
discounnt	0.0,1.0,0.000000000000,0.000074205996
discounted	0.0,1.0,0.000000000000,0.000074205996
discover	0.0,2.0,0.000000000000,0.000148411992
discretely	0.0,1.0,0.000000000000,0.000074205996
discretion	1.0,0.0,0.000086273833,0.000000000000
discuss	4.0,0.0,0.000345095333,0.000000000000
discussed	2.0,0.0,0.000172547666,0.000000000000
discussion	8.0,0.0,0.000690190665,0.000000000000
disease	0.0,1.0,0.000000000000,0.000074205996
dish	0.0,3.0,0.000000000000,0.000222617988
dishes	0.0,1.0,0.000000000000,0.000074205996
dismissed	1.0,0.0,0.000086273833,0.000000000000
disordersclump	0.0,1.0,0.000000000000,0.000074205996
disordersshrink	0.0,1.0,0.000000000000,0.000074205996
disparate	1.0,0.0,0.000086273833,0.000000000000
displayed	0.0,1.0,0.000000000000,0.000074205996
dissemination	1.0,0.0,0.000086273833,0.000000000000
distance	1.0,4.0,0.000086273833,0.000296823983
distort	0.0,1.0,0.000000000000,0.000074205996
distracted	0.0,1.0,0.000000000000,0.000074205996
distributed	1.0,0.0,0.000086273833,0.000000000000
distribution	3.0,0.0,0.000258821499,0.000000000000
distributions	2.0,0.0,0.000172547666,0.000000000000
district	3.0,0.0,0.000258821499,0.000000000000
ditch	1.0,0.0,0.000086273833,0.000000000000
divert	1.0,0.0,0.000086273833,0.000000000000
diverted	1.0,0.0,0.000086273833,0.000000000000
divided	1.0,0.0,0.000086273833,0.000000000000
division	1.0,0.0,0.000086273833,0.000000000000
dkohler	1.0,0.0,0.000086273833,0.000000000000
dmao	1.0,0.0,0.000086273833,0.000000000000
dnb	1.0,0.0,0.000086273833,0.000000000000
do	9.0,24.0,0.000776464498,0.001780943900
dobmeos	0.0,1.0,0.000000000000,0.000074205996
doc	1.0,0.0,0.000086273833,0.000000000000
doctor	0.0,2.0,0.000000000000,0.000148411992
doctors	0.0,2.0,0.000000000000,0.000148411992
documenting	2.0,0.0,0.000172547666,0.000000000000
documents	0.0,3.0,0.000000000000,0.000222617988
does	3.0,7.0,0.000258821499,0.000519441971
doesn	0.0,7.0,0.000000000000,0.000519441971
dog	1.0,0.0,0.000086273833,0.000000000000
doing	0.0,5.0,0.000000000000,0.000371029979
dol	0.0,1.0,0.000000000000,0.000074205996
dollar	0.0,1.0,0.000000000000,0.000074205996
dollars	1.0,2.0,0.000086273833,0.000148411992
dolls	0.0,1.0,0.000000000000,0.000074205996
domain	2.0,1.0,0.000172547666,0.000074205996
domestic	0.0,1.0,0.000000000000,0.000074205996
don	8.0,20.0,0.000690190665,0.001484119917
done	6.0,0.0,0.000517642999,0.000000000000
dont	0.0,1.0,0.000000000000,0.000074205996
door	2.0,3.0,0.000172547666,0.000222617988
double	0.0,1.0,0.000000000000,0.000074205996
doubt	0.0,3.0,0.000000000000,0.000222617988
doubts	0.0,1.0,0.000000000000,0.000074205996
doug	1.0,0.0,0.000086273833,0.000000000000
down	1.0,8.0,0.000086273833,0.000593647967
download	0.0,1.0,0.000000000000,0.000074205996
dozens	0.0,1.0,0.000000000000,0.000074205996
draft	0.0,1.0,0.000000000000,0.000074205996
drafting	1.0,0.0,0.000086273833,0.000000000000
dramatic	1.0,0.0,0.000086273833,0.000000000000
draw	0.0,3.0,0.000000000000,0.000222617988
drawing	2.0,1.0,0.000172547666,0.000074205996
drawn	0.0,1.0,0.000000000000,0.000074205996
dreamwaver	0.0,2.0,0.000000000000,0.000148411992
drew	2.0,0.0,0.000172547666,0.000000000000
drinking	0.0,2.0,0.000000000000,0.000148411992
drive	0.0,2.0,0.000000000000,0.000148411992
drives	1.0,0.0,0.000086273833,0.000000000000
dronn	1.0,0.0,0.000086273833,0.000000000000
drown	0.0,1.0,0.000000000000,0.000074205996
drowning	0.0,1.0,0.000000000000,0.000074205996
drugs	0.0,2.0,0.000000000000,0.000148411992
dryblower	0.0,1.0,0.000000000000,0.000074205996
dubuque	0.0,3.0,0.000000000000,0.000222617988
duck	0.0,1.0,0.000000000000,0.000074205996
due	1.0,6.0,0.000086273833,0.000445235975
duke	3.0,0.0,0.000258821499,0.000000000000
dunns	1.0,0.0,0.000086273833,0.000000000000
duns	2.0,0.0,0.000172547666,0.000000000000
duplicate	0.0,1.0,0.000000000000,0.000074205996
during	7.0,1.0,0.000603916832,0.000074205996
dutchess	0.0,1.0,0.000000000000,0.000074205996
dvd	0.0,1.0,0.000000000000,0.000074205996
dwr	3.0,0.0,0.000258821499,0.000000000000
dycmpf	0.0,1.0,0.000000000000,0.000074205996
dynamic	2.0,0.0,0.000172547666,0.000000000000
dynamics	1.0,1.0,0.000086273833,0.000074205996
dynegy	10.0,0.0,0.000862738331,0.000000000000
e	19.0,35.0,0.001639202830,0.002597209855
each	14.0,8.0,0.001207833664,0.000593647967
earlier	0.0,2.0,0.000000000000,0.000148411992
early	6.0,2.0,0.000517642999,0.000148411992
earn	0.0,6.0,0.000000000000,0.000445235975
earning	0.0,1.0,0.000000000000,0.000074205996
earth	1.0,0.0,0.000086273833,0.000000000000
earths	0.0,1.0,0.000000000000,0.000074205996
easily	0.0,4.0,0.000000000000,0.000296823983
east	0.0,1.0,0.000000000000,0.000074205996
eastern	1.0,0.0,0.000086273833,0.000000000000
easy	0.0,12.0,0.000000000000,0.000890471950
eat	1.0,0.0,0.000086273833,0.000000000000
eatables	0.0,1.0,0.000000000000,0.000074205996
eating	0.0,2.0,0.000000000000,0.000148411992
eb	16.0,0.0,0.001380381330,0.000000000000
ebl	1.0,0.0,0.000086273833,0.000000000000
ebooks	0.0,1.0,0.000000000000,0.000074205996
ebs	1.0,0.0,0.000086273833,0.000000000000
ecarmst	0.0,1.0,0.000000000000,0.000074205996
eclassifiedshq	0.0,1.0,0.000000000000,0.000074205996
ecom	0.0,1.0,0.000000000000,0.000074205996
ecomog	0.0,2.0,0.000000000000,0.000148411992
economic	0.0,2.0,0.000000000000,0.000148411992
economically	0.0,1.0,0.000000000000,0.000074205996
economics	1.0,0.0,0.000086273833,0.000000000000
economy	0.0,1.0,0.000000000000,0.000074205996
ect	378.0,0.0,0.032611508929,0.000000000000
ed	1.0,0.0,0.000086273833,0.000000000000
edge	1.0,0.0,0.000086273833,0.000000000000
edison	4.0,0.0,0.000345095333,0.000000000000
edit	0.0,9.0,0.000000000000,0.000667853963
edition	0.0,5.0,0.000000000000,0.000371029979
editor	0.0,1.0,0.000000000000,0.000074205996
edt	0.0,2.0,0.000000000000,0.000148411992
ee	1.0,1.0,0.000086273833,0.000074205996
ees	10.0,0.0,0.000862738331,0.000000000000
effect	1.0,1.0,0.000086273833,0.000074205996
effective	7.0,3.0,0.000603916832,0.000222617988
effectively	2.0,2.0,0.000172547666,0.000148411992
effects	0.0,1.0,0.000000000000,0.000074205996
efficiency	2.0,0.0,0.000172547666,0.000000000000
effort	6.0,0.0,0.000517642999,0.000000000000
efforts	2.0,0.0,0.000172547666,0.000000000000
efs	1.0,0.0,0.000086273833,0.000000000000
egep	1.0,0.0,0.000086273833,0.000000000000
ego	2.0,0.0,0.000172547666,0.000000000000
eh	1.0,0.0,0.000086273833,0.000000000000
ehronline	1.0,0.0,0.000086273833,0.000000000000
eiben	1.0,0.0,0.000086273833,0.000000000000
eight	0.0,1.0,0.000000000000,0.000074205996
eighty	0.0,1.0,0.000000000000,0.000074205996
eileen	1.0,0.0,0.000086273833,0.000000000000
eincomplete	0.0,1.0,0.000000000000,0.000074205996
either	7.0,2.0,0.000603916832,0.000148411992
el	2.0,0.0,0.000172547666,0.000000000000
elbow	0.0,1.0,0.000000000000,0.000074205996
elderly	0.0,1.0,0.000000000000,0.000074205996
election	1.0,0.0,0.000086273833,0.000000000000
elections	1.0,0.0,0.000086273833,0.000000000000
electric	1.0,0.0,0.000086273833,0.000000000000
electricity	1.0,0.0,0.000086273833,0.000000000000
eliminate	0.0,3.0,0.000000000000,0.000222617988
eliminates	0.0,1.0,0.000000000000,0.000074205996
eliminationstop	0.0,1.0,0.000000000000,0.000074205996
ellendale	0.0,2.0,0.000000000000,0.000148411992
ello	0.0,1.0,0.000000000000,0.000074205996
else	0.0,1.0,0.000000000000,0.000074205996
elses	0.0,2.0,0.000000000000,0.000148411992
emai	0.0,1.0,0.000000000000,0.000074205996
email	5.0,30.0,0.000431369166,0.002226179875
emailing	0.0,1.0,0.000000000000,0.000074205996
embargo	1.0,0.0,0.000086273833,0.000000000000
emeet	1.0,0.0,0.000086273833,0.000000000000
emerged	0.0,1.0,0.000000000000,0.000074205996
emerging	2.0,0.0,0.000172547666,0.000000000000
emigrant	0.0,1.0,0.000000000000,0.000074205996
emigrants	0.0,1.0,0.000000000000,0.000074205996
eminent	2.0,0.0,0.000172547666,0.000000000000
emotion	0.0,1.0,0.000000000000,0.000074205996
emotional	0.0,1.0,0.000000000000,0.000074205996
emove	0.0,1.0,0.000000000000,0.000074205996
emphasize	0.0,1.0,0.000000000000,0.000074205996
emphatically	0.0,1.0,0.000000000000,0.000074205996
employed	2.0,0.0,0.000172547666,0.000000000000
employee	6.0,0.0,0.000517642999,0.000000000000
employees	7.0,0.0,0.000603916832,0.000000000000
employer	0.0,1.0,0.000000000000,0.000074205996
employment	1.0,0.0,0.000086273833,0.000000000000
empowered	1.0,0.0,0.000086273833,0.000000000000
en	0.0,2.0,0.000000000000,0.000148411992
ena	8.0,0.0,0.000690190665,0.000000000000
enable	0.0,2.0,0.000000000000,0.000148411992
encarta	0.0,1.0,0.000000000000,0.000074205996
encoding	0.0,2.0,0.000000000000,0.000148411992
encompassing	1.0,0.0,0.000086273833,0.000000000000
encounters	0.0,1.0,0.000000000000,0.000074205996
encourage	4.0,0.0,0.000345095333,0.000000000000
encouraged	0.0,2.0,0.000000000000,0.000148411992
encyclopedia	0.0,1.0,0.000000000000,0.000074205996
end	9.0,7.0,0.000776464498,0.000519441971
ending	1.0,1.0,0.000086273833,0.000074205996
endless	0.0,1.0,0.000000000000,0.000074205996
endorsements	0.0,1.0,0.000000000000,0.000074205996
ends	1.0,0.0,0.000086273833,0.000000000000
energetic	1.0,0.0,0.000086273833,0.000000000000
energy	37.0,2.0,0.003192131826,0.000148411992
eneric	0.0,1.0,0.000000000000,0.000074205996
eng	0.0,1.0,0.000000000000,0.000074205996
engageenergy	1.0,0.0,0.000086273833,0.000000000000
engine	0.0,1.0,0.000000000000,0.000074205996
engineergeodetic	0.0,1.0,0.000000000000,0.000074205996
engineering	2.0,0.0,0.000172547666,0.000000000000
enhance	2.0,0.0,0.000172547666,0.000000000000
enhancing	1.0,0.0,0.000086273833,0.000000000000
enjoy	0.0,2.0,0.000000000000,0.000148411992
enormous	1.0,0.0,0.000086273833,0.000000000000
enough	0.0,4.0,0.000000000000,0.000296823983
enron	116.0,0.0,0.010007764645,0.000000000000
enrononline	4.0,0.0,0.000345095333,0.000000000000
ensure	0.0,2.0,0.000000000000,0.000148411992
enter	0.0,5.0,0.000000000000,0.000371029979
entered	3.0,3.0,0.000258821499,0.000222617988
entergy	6.0,0.0,0.000517642999,0.000000000000
entergyr	1.0,0.0,0.000086273833,0.000000000000
enterprise	0.0,4.0,0.000000000000,0.000296823983
enters	0.0,1.0,0.000000000000,0.000074205996
entertaining	1.0,0.0,0.000086273833,0.000000000000
entex	14.0,0.0,0.001207833664,0.000000000000
entire	0.0,2.0,0.000000000000,0.000148411992
entirely	0.0,2.0,0.000000000000,0.000148411992
entity	2.0,0.0,0.000172547666,0.000000000000
entries	0.0,1.0,0.000000000000,0.000074205996
entry	1.0,0.0,0.000086273833,0.000000000000
environment	0.0,2.0,0.000000000000,0.000148411992
environmental	1.0,0.0,0.000086273833,0.000000000000
envy	0.0,1.0,0.000000000000,0.000074205996
eo	0.0,1.0,0.000000000000,0.000074205996
eops	1.0,0.0,0.000086273833,0.000000000000
epam	0.0,1.0,0.000000000000,0.000074205996
epcm	0.0,2.0,0.000000000000,0.000148411992
epenergy	5.0,0.0,0.000431369166,0.000000000000
epmi	2.0,0.0,0.000172547666,0.000000000000
epsc	1.0,0.0,0.000086273833,0.000000000000
equity	3.0,0.0,0.000258821499,0.000000000000
er	0.0,2.0,0.000000000000,0.000148411992
ere	0.0,1.0,0.000000000000,0.000074205996
ernest	0.0,1.0,0.000000000000,0.000074205996
erroneously	1.0,0.0,0.000086273833,0.000000000000
error	2.0,5.0,0.000172547666,0.000371029979
errors	0.0,5.0,0.000000000000,0.000371029979
esa	1.0,0.0,0.000086273833,0.000000000000
escape	0.0,2.0,0.000000000000,0.000148411992
esiear	0.0,2.0,0.000000000000,0.000148411992
especially	2.0,1.0,0.000172547666,0.000074205996
essentially	1.0,0.0,0.000086273833,0.000000000000
est	1.0,0.0,0.000086273833,0.000000000000
establish	2.0,3.0,0.000172547666,0.000222617988
established	1.0,1.0,0.000086273833,0.000074205996
establishes	0.0,1.0,0.000000000000,0.000074205996
establishthe	0.0,1.0,0.000000000000,0.000074205996
estimate	1.0,1.0,0.000086273833,0.000074205996
etacitne	0.0,1.0,0.000000000000,0.000074205996
etc	4.0,5.0,0.000345095333,0.000371029979
eternal	0.0,1.0,0.000000000000,0.000074205996
ethic	1.0,0.0,0.000086273833,0.000000000000
etringer	2.0,0.0,0.000172547666,0.000000000000
europe	0.0,1.0,0.000000000000,0.000074205996
evaluate	2.0,0.0,0.000172547666,0.000000000000
evaluating	0.0,1.0,0.000000000000,0.000074205996
evaluation	1.0,0.0,0.000086273833,0.000000000000
evelon	0.0,1.0,0.000000000000,0.000074205996
even	1.0,9.0,0.000086273833,0.000667853963
evening	0.0,2.0,0.000000000000,0.000148411992
events	0.0,2.0,0.000000000000,0.000148411992
eventually	0.0,2.0,0.000000000000,0.000148411992
ever	0.0,2.0,0.000000000000,0.000148411992
every	0.0,9.0,0.000000000000,0.000667853963
everyday	0.0,2.0,0.000000000000,0.000148411992
everyone	10.0,6.0,0.000862738331,0.000445235975
everything	4.0,3.0,0.000345095333,0.000222617988
evolution	1.0,0.0,0.000086273833,0.000000000000
exact	1.0,1.0,0.000086273833,0.000074205996
exactly	0.0,4.0,0.000000000000,0.000296823983
exaggerate	0.0,1.0,0.000000000000,0.000074205996
examination	1.0,0.0,0.000086273833,0.000000000000
examine	0.0,2.0,0.000000000000,0.000148411992
examing	0.0,1.0,0.000000000000,0.000074205996
examining	0.0,1.0,0.000000000000,0.000074205996
example	2.0,4.0,0.000172547666,0.000296823983
examples	1.0,0.0,0.000086273833,0.000000000000
excellent	0.0,2.0,0.000000000000,0.000148411992
except	1.0,0.0,0.000086273833,0.000000000000
exception	1.0,0.0,0.000086273833,0.000000000000
excerpts	0.0,1.0,0.000000000000,0.000074205996
excess	0.0,1.0,0.000000000000,0.000074205996
exchange	1.0,12.0,0.000086273833,0.000890471950
exchanges	1.0,0.0,0.000086273833,0.000000000000
exchanging	1.0,0.0,0.000086273833,0.000000000000
excited	2.0,1.0,0.000172547666,0.000074205996
exciting	1.0,0.0,0.000086273833,0.000000000000
excluding	2.0,0.0,0.000172547666,0.000000000000
exclusive	0.0,1.0,0.000000000000,0.000074205996
execute	1.0,0.0,0.000086273833,0.000000000000
executed	1.0,0.0,0.000086273833,0.000000000000
executing	2.0,0.0,0.000172547666,0.000000000000
execution	1.0,0.0,0.000086273833,0.000000000000
executive	4.0,0.0,0.000345095333,0.000000000000
executives	1.0,0.0,0.000086273833,0.000000000000
exemptions	2.0,0.0,0.000172547666,0.000000000000
exhausted	0.0,1.0,0.000000000000,0.000074205996
exhibit	1.0,3.0,0.000086273833,0.000222617988
exhibits	0.0,2.0,0.000000000000,0.000148411992
existing	3.0,2.0,0.000258821499,0.000148411992
expanded	1.0,0.0,0.000086273833,0.000000000000
expanding	0.0,1.0,0.000000000000,0.000074205996
expanse	0.0,1.0,0.000000000000,0.000074205996
expect	3.0,6.0,0.000258821499,0.000445235975
expected	2.0,0.0,0.000172547666,0.000000000000
expecting	1.0,0.0,0.000086273833,0.000000000000
expects	3.0,0.0,0.000258821499,0.000000000000
expended	1.0,0.0,0.000086273833,0.000000000000
expenditures	1.0,0.0,0.000086273833,0.000000000000
expenses	1.0,2.0,0.000086273833,0.000148411992
experience	14.0,2.0,0.001207833664,0.000148411992
experiment	0.0,1.0,0.000000000000,0.000074205996
expertise	7.0,0.0,0.000603916832,0.000000000000
expire	1.0,0.0,0.000086273833,0.000000000000
expired	1.0,0.0,0.000086273833,0.000000000000
explain	0.0,2.0,0.000000000000,0.000148411992
explained	0.0,1.0,0.000000000000,0.000074205996
explaing	2.0,0.0,0.000172547666,0.000000000000
explaining	0.0,2.0,0.000000000000,0.000148411992
exploration	0.0,2.0,0.000000000000,0.000148411992
explorer	0.0,3.0,0.000000000000,0.000222617988
exploring	2.0,0.0,0.000172547666,0.000000000000
exposure	0.0,2.0,0.000000000000,0.000148411992
express	1.0,2.0,0.000086273833,0.000148411992
expressed	1.0,0.0,0.000086273833,0.000000000000
expressway	0.0,1.0,0.000000000000,0.000074205996
ext	2.0,0.0,0.000172547666,0.000000000000
extend	0.0,1.0,0.000000000000,0.000074205996
extended	1.0,2.0,0.000086273833,0.000148411992
extension	1.0,0.0,0.000086273833,0.000000000000
extent	1.0,0.0,0.000086273833,0.000000000000
externally	0.0,2.0,0.000000000000,0.000148411992
extra	2.0,3.0,0.000172547666,0.000222617988
extreme	0.0,1.0,0.000000000000,0.000074205996
eye	0.0,1.0,0.000000000000,0.000074205996
eyebrow	0.0,2.0,0.000000000000,0.000148411992
eyes	0.0,2.0,0.000000000000,0.000148411992
ezine	0.0,4.0,0.000000000000,0.000296823983
f	1.0,0.0,0.000086273833,0.000000000000
fabaclbo	0.0,1.0,0.000000000000,0.000074205996
face	0.0,1.0,0.000000000000,0.000074205996
facelift	0.0,1.0,0.000000000000,0.000074205996
faces	0.0,1.0,0.000000000000,0.000074205996
facilitate	3.0,0.0,0.000258821499,0.000000000000
facilitators	1.0,0.0,0.000086273833,0.000000000000
facility	1.0,0.0,0.000086273833,0.000000000000
faclities	1.0,0.0,0.000086273833,0.000000000000
fact	1.0,6.0,0.000086273833,0.000445235975
factor	0.0,1.0,0.000000000000,0.000074205996
faded	0.0,1.0,0.000000000000,0.000074205996
fainted	0.0,1.0,0.000000000000,0.000074205996
fair	1.0,1.0,0.000086273833,0.000074205996
fall	0.0,2.0,0.000000000000,0.000148411992
fallon	1.0,0.0,0.000086273833,0.000000000000
fame	0.0,3.0,0.000000000000,0.000222617988
families	0.0,2.0,0.000000000000,0.000148411992
family	0.0,2.0,0.000000000000,0.000148411992
famous	0.0,1.0,0.000000000000,0.000074205996
fanny	1.0,0.0,0.000086273833,0.000000000000
far	2.0,3.0,0.000172547666,0.000222617988
farm	1.0,0.0,0.000086273833,0.000000000000
farmer	5.0,0.0,0.000431369166,0.000000000000
fashion	0.0,1.0,0.000000000000,0.000074205996
fast	0.0,3.0,0.000000000000,0.000222617988
faster	1.0,1.0,0.000086273833,0.000074205996
fat	0.0,1.0,0.000000000000,0.000074205996
fathers	0.0,1.0,0.000000000000,0.000074205996
fattroglodyte	0.0,1.0,0.000000000000,0.000074205996
fault	1.0,0.0,0.000086273833,0.000000000000
favor	0.0,1.0,0.000000000000,0.000074205996
favorite	0.0,7.0,0.000000000000,0.000519441971
fax	3.0,5.0,0.000258821499,0.000371029979
fe	0.0,1.0,0.000000000000,0.000074205996
fear	0.0,3.0,0.000000000000,0.000222617988
featured	0.0,2.0,0.000000000000,0.000148411992
features	1.0,5.0,0.000086273833,0.000371029979
feb	3.0,0.0,0.000258821499,0.000000000000
february	5.0,0.0,0.000431369166,0.000000000000
federal	3.0,0.0,0.000258821499,0.000000000000
fee	2.0,2.0,0.000172547666,0.000148411992
feel	9.0,7.0,0.000776464498,0.000519441971
feeling	2.0,1.0,0.000172547666,0.000074205996
feelings	0.0,1.0,0.000000000000,0.000074205996
fees	0.0,1.0,0.000000000000,0.000074205996
feet	0.0,1.0,0.000000000000,0.000074205996
felipe	1.0,0.0,0.000086273833,0.000000000000
fell	0.0,2.0,0.000000000000,0.000148411992
fellow	0.0,1.0,0.000000000000,0.000074205996
felt	2.0,0.0,0.000172547666,0.000000000000
female	0.0,3.0,0.000000000000,0.000222617988
few	8.0,2.0,0.000690190665,0.000148411992
fh	2.0,0.0,0.000172547666,0.000000000000
field	1.0,2.0,0.000086273833,0.000148411992
fields	1.0,0.0,0.000086273833,0.000000000000
fifteen	0.0,1.0,0.000000000000,0.000074205996
fifth	0.0,1.0,0.000000000000,0.000074205996
fight	0.0,1.0,0.000000000000,0.000074205996
figure	1.0,0.0,0.000086273833,0.000000000000
figured	1.0,0.0,0.000086273833,0.000000000000
file	3.0,1.0,0.000258821499,0.000074205996
filed	2.0,0.0,0.000172547666,0.000000000000
files	3.0,0.0,0.000258821499,0.000000000000
filing	6.0,0.0,0.000517642999,0.000000000000
fill	0.0,4.0,0.000000000000,0.000296823983
filled	0.0,2.0,0.000000000000,0.000148411992
filling	0.0,1.0,0.000000000000,0.000074205996
filter	0.0,1.0,0.000000000000,0.000074205996
final	5.0,1.0,0.000431369166,0.000074205996
finalization	2.0,0.0,0.000172547666,0.000000000000
finalize	1.0,0.0,0.000086273833,0.000000000000
